user_id,signup_date,device,region,marketing_source,subscription_type,subscription_join_date,is_new_user_flag,anomaly_flag
3607,2023-09-21,Android,Gyeonggi,Referral,Free,,0,0
3608,2024-12-20,Android,Seoul,Organic,Premium,2025-01-01,1,0
3609,2024-11-11,iOS,Other,Organic,Plus,2024-12-20,0,0
3610,2023-11-27,iOS,Seoul,Organic,Free,,0,0
3611,2022-06-14,Android,Other,Paid,Premium,2022-07-21,0,0
3612,2022-09-15,Android,Other,Organic,Plus,2022-11-02,0,0
3613,2022-05-21,iOS,Seoul,Organic,Free,,0,0
3614,2023-07-30,Android,Gyeonggi,Organic,Plus,2023-10-23,0,0
3615,2024-01-03,Web,Seoul,Organic,Plus,2024-04-08,0,0
3616,2023-11-27,iOS,Other,Paid,Free,,0,0
3617,2022-11-25,Android,Other,Organic,Free,,0,0
3618,2022-01-21,iOS,Other,Organic,Free,,0,0
3619,2023-07-01,Android,Seoul,Organic,Free,,0,0
3620,2024-08-29,iOS,Other,Referral,Free,,0,0
3621,2022-02-16,iOS,Other,Organic,Free,,0,0
3622,2024-01-16,Android,Gyeonggi,Organic,Premium,2024-02-18,0,0
3623,2024-04-20,iOS,Seoul,Organic,Free,,0,0
3624,2023-10-17,iOS,Other,Paid,Free,,0,0
3625,2022-06-18,Web,Gyeonggi,Organic,Free,,0,0
3626,2024-08-08,iOS,Gyeonggi,Paid,Plus,2024-11-06,0,0
3627,2023-10-26,Android,Other,Organic,Premium,2023-12-20,0,0
3628,2022-06-21,Web,Gyeonggi,Organic,Plus,2022-07-22,0,0
3629,2024-04-20,iOS,Other,Paid,Free,,0,0
3630,2024-01-23,Web,Other,Organic,Plus,2024-05-04,0,0
3631,2023-01-21,iOS,Other,Referral,Free,,0,0
3632,2024-05-26,Android,Gyeonggi,Organic,Free,,0,0
3633,2024-07-03,iOS,Gyeonggi,Organic,Plus,2024-11-23,0,0
3634,2024-10-22,Android,Seoul,Paid,Free,,0,0
3635,2024-03-25,Android,Other,Organic,Free,,0,0
3636,2022-03-02,Web,Gyeonggi,Paid,Free,,0,0
3637,2023-07-17,Android,Gyeonggi,Organic,Free,,0,0
3638,2023-10-13,iOS,Other,Organic,Plus,2024-02-28,0,0
3639,2024-10-01,Android,Gyeonggi,Organic,Free,,0,0
3640,2023-12-15,Web,Seoul,Organic,Free,,0,0
3641,2022-07-31,iOS,Seoul,Organic,Free,,0,0
3642,2022-12-09,iOS,Other,Organic,Free,,0,0
3643,2024-06-22,Android,Seoul,Paid,Free,,0,0
3644,2024-12-22,Web,Other,Organic,Free,,1,0
3645,2024-12-18,Android,Gyeonggi,Paid,Free,,1,0
3646,2023-11-18,Android,Seoul,Organic,Free,,0,0
3647,2024-11-11,iOS,Seoul,Referral,Free,,0,0
3648,2023-06-25,Android,Gyeonggi,Organic,Plus,2023-11-02,0,0
3649,2024-05-18,iOS,Gyeonggi,Paid,Free,,0,0
3650,2022-12-14,iOS,Seoul,Organic,Premium,2023-01-13,0,0
3651,2024-09-20,Android,Seoul,Referral,Premium,2024-11-15,0,0
3652,2023-12-24,Android,Other,Referral,Free,,0,0
3653,2024-04-01,iOS,Gyeonggi,Organic,Free,,0,0
3654,2024-08-20,Web,Gyeonggi,Organic,Free,,0,0
3655,2024-04-11,Android,Seoul,Paid,Plus,2024-05-22,0,0
3656,2024-04-24,Android,Gyeonggi,Paid,Free,,0,0
3657,2024-07-28,iOS,Gyeonggi,Paid,Plus,2024-12-25,0,0
3658,2024-10-27,Web,Other,Organic,Free,,0,0
3659,2023-09-27,Android,Gyeonggi,Organic,Free,,0,0
3660,2024-09-23,iOS,Gyeonggi,Paid,Free,,0,0
3661,2022-06-14,Web,Seoul,Organic,Free,,0,0
3662,2023-12-18,Web,Seoul,Paid,Plus,2024-06-06,0,0
3663,2023-10-13,Android,Seoul,Organic,Free,,0,0
3664,2023-01-25,Android,Seoul,Organic,Plus,2023-04-01,0,0
3665,2023-10-25,iOS,Other,Paid,Premium,2023-11-11,0,0
3666,2024-05-25,iOS,Seoul,Organic,Free,,0,0
3667,2022-10-07,Android,Gyeonggi,Organic,Free,,0,0
3668,2023-09-24,Web,Gyeonggi,Paid,Free,,0,0
3669,2024-12-03,Android,Seoul,Referral,Free,,1,0
3670,2024-03-20,Android,Gyeonggi,Organic,Free,,0,0
3671,2024-02-24,iOS,Gyeonggi,Organic,Free,,0,0
3672,2024-04-08,Android,Seoul,Referral,Premium,2024-04-22,0,0
3673,2022-07-26,iOS,Gyeonggi,Organic,Free,,0,0
3674,2023-09-10,iOS,Other,Paid,Plus,2023-11-25,0,0
3675,2024-09-28,Android,Seoul,Organic,Premium,2024-11-10,0,0
3676,2024-01-03,iOS,Gyeonggi,Referral,Free,,0,0
3677,2023-10-24,iOS,Seoul,Paid,Free,,0,0
3678,2023-11-17,Android,Gyeonggi,Organic,Free,,0,0
3679,2023-03-16,iOS,Other,Paid,Free,,0,0
3680,2023-03-27,Web,Other,Paid,Free,,0,1
3681,2023-12-09,iOS,Gyeonggi,Organic,Premium,2023-12-19,0,0
3682,2023-09-22,iOS,Other,Paid,Free,,0,0
3683,2022-01-20,iOS,Gyeonggi,Referral,Premium,2022-02-24,0,0
3684,2023-04-30,Web,Seoul,Referral,Free,,0,0
3685,2024-02-28,iOS,Seoul,Organic,Free,,0,0
3686,2023-01-07,iOS,Other,Paid,Plus,2023-07-05,0,0
3687,2024-12-20,Android,Gyeonggi,Organic,Free,,1,0
3688,2023-05-22,iOS,Gyeonggi,Organic,Plus,2023-07-10,0,0
3689,2024-09-02,Android,Gyeonggi,Organic,Premium,2024-11-12,0,0
3690,2023-07-14,Android,Seoul,Organic,Free,,0,0
3691,2022-11-16,iOS,Seoul,Paid,Free,,0,0
3692,2022-03-07,iOS,Other,Organic,Free,,0,0
3693,2024-04-04,Android,Gyeonggi,Paid,Plus,2024-06-10,0,0
3694,2023-03-11,Web,Seoul,Referral,Free,,0,0
3695,2022-08-16,Android,Gyeonggi,Organic,Free,,0,0
3696,2024-02-14,iOS,Seoul,Paid,Free,,0,0
3697,2024-10-05,Android,Other,Paid,Premium,2024-10-21,0,0
3698,2024-09-25,Android,Gyeonggi,Organic,Free,,0,0
3699,2024-08-09,Android,Other,Organic,Plus,2024-11-05,0,0
3700,2024-06-27,Android,Seoul,Paid,Free,,0,0
3701,2022-02-24,iOS,Gyeonggi,Organic,Free,,0,0
3702,2024-04-06,Web,Seoul,Paid,Free,,0,0
3703,2023-03-20,iOS,Seoul,Organic,Free,,0,0
3704,2022-07-18,Android,Seoul,Organic,Free,,0,0
3705,2024-02-03,iOS,Seoul,Organic,Free,,0,0
3706,2022-08-07,Android,Other,Paid,Free,,0,0
3707,2024-06-17,Android,Seoul,Organic,Plus,2024-09-09,0,0
3708,2022-03-27,Android,Seoul,Organic,Free,,0,0
3709,2023-06-19,Android,Other,Referral,Premium,2023-08-24,0,0
3710,2024-03-12,Android,Gyeonggi,Organic,Free,,0,0
3711,2022-12-21,Android,Seoul,Referral,Free,,0,0
3712,2024-05-03,iOS,Gyeonggi,Organic,Free,,0,0
3713,2024-11-16,Android,Other,Paid,Premium,2025-01-01,0,0
3714,2023-06-29,iOS,Seoul,Paid,Free,,0,0
3715,2024-01-03,Web,Seoul,Organic,Free,,0,0
3716,2022-12-03,iOS,Gyeonggi,Paid,Free,,0,0
3717,2023-05-27,Android,Gyeonggi,Paid,Plus,2023-08-15,0,0
3718,2024-06-08,iOS,Gyeonggi,Paid,Plus,2024-11-20,0,0
3719,2024-08-31,Web,Seoul,Paid,Plus,2024-11-29,0,0
3720,2024-06-29,Android,Other,Organic,Plus,2024-11-13,0,0
3721,2024-11-03,iOS,Other,Referral,Free,,0,0
3722,2023-10-18,iOS,Other,Referral,Premium,2023-12-27,0,0
3723,2023-07-10,Android,Other,Paid,Free,,0,0
3724,2022-07-21,Android,Gyeonggi,Organic,Free,,0,0
3725,2024-07-21,iOS,Seoul,Organic,Plus,2024-11-19,0,0
3726,2024-10-03,iOS,Seoul,Paid,Free,,0,0
3727,2024-06-09,iOS,Seoul,Organic,Free,,0,0
3728,2023-08-05,Android,Other,Organic,Free,,0,0
3729,2022-09-09,Android,Other,Organic,Plus,2023-02-11,0,0
3730,2022-06-12,Android,Other,Paid,Free,,0,0
3731,2024-01-31,Android,Other,Organic,Free,,0,0
3732,2024-05-07,Android,Seoul,Organic,Plus,2024-08-13,0,0
3733,2022-10-20,Android,Other,Organic,Plus,2023-03-02,0,0
3734,2024-10-24,Android,Seoul,Organic,Free,,0,0
3735,2022-12-26,Android,Gyeonggi,Organic,Free,,0,0
3736,2023-10-29,iOS,Other,Organic,Plus,2024-04-05,0,0
3737,2022-04-26,iOS,Gyeonggi,Paid,Free,,0,0
3738,2022-11-28,Android,Gyeonggi,Organic,Free,,0,0
3739,2023-08-23,iOS,Seoul,Paid,Free,,0,0
3740,2024-11-03,Android,Other,Organic,Free,,0,0
3741,2022-11-15,Android,Gyeonggi,Paid,Free,,0,0
3742,2024-12-08,iOS,Gyeonggi,Organic,Plus,2025-01-01,1,0
3743,2023-11-12,Web,Seoul,Paid,Free,,0,0
3744,2024-07-28,Android,Seoul,Organic,Free,,0,0
3745,2023-05-25,Android,Seoul,Organic,Free,,0,0
3746,2023-10-29,iOS,Gyeonggi,Organic,Free,,0,0
3747,2024-04-09,Web,Other,Organic,Plus,2024-06-28,0,0
3748,2022-04-19,Android,Seoul,Organic,Free,,0,0
3749,2023-08-31,iOS,Gyeonggi,Paid,Free,,0,0
3750,2023-05-24,Android,Seoul,Organic,Plus,2023-10-31,0,0
3751,2023-11-16,iOS,Gyeonggi,Paid,Free,,0,0
3752,2023-02-17,iOS,Seoul,Organic,Premium,2023-04-16,0,0
3753,2023-11-09,Web,Seoul,Organic,Free,,0,0
3754,2023-10-16,Web,Seoul,Paid,Free,,0,0
3755,2023-05-16,Android,Other,Organic,Free,,0,0
3756,2024-07-08,Android,Seoul,Organic,Plus,2024-12-09,0,0
3757,2024-07-16,iOS,Other,Organic,Premium,2024-09-01,0,0
3758,2024-08-16,iOS,Seoul,Organic,Free,,0,0
3759,2024-05-17,iOS,Gyeonggi,Organic,Plus,2024-09-01,0,0
3760,2023-12-25,iOS,Other,Paid,Free,,0,0
3761,2024-10-29,Android,Seoul,Organic,Premium,2024-11-13,0,0
3762,2024-06-12,iOS,Gyeonggi,Referral,Free,,0,0
3763,2023-09-14,Android,Other,Organic,Free,,0,0
3764,2022-01-19,iOS,Other,Organic,Free,,0,0
3765,2023-05-12,iOS,Gyeonggi,Organic,Free,,0,0
3766,2022-12-05,iOS,Seoul,Organic,Free,,0,0
3767,2023-11-14,Android,Gyeonggi,Organic,Free,,0,0
3768,2024-05-10,Android,Other,Organic,Free,,0,0
3769,2024-01-27,iOS,Gyeonggi,Organic,Free,,0,0
3770,2023-09-17,Android,Gyeonggi,Paid,Free,,0,0
3771,2024-09-12,Android,Seoul,Organic,Free,,0,0
3772,2023-12-16,Web,Gyeonggi,Organic,Free,,0,0
3773,2024-02-06,Android,Seoul,Organic,Free,,0,0
3774,2023-09-04,iOS,Seoul,Organic,Free,,0,0
3775,2024-09-09,iOS,Seoul,Paid,Free,,0,0
3776,2024-02-01,Android,Seoul,Organic,Free,,0,0
3777,2024-08-08,iOS,Other,Organic,Free,,0,0
3778,2022-07-02,Android,Seoul,Paid,Free,,0,0
3779,2022-02-23,Web,Seoul,Organic,Free,,0,0
3780,2023-11-01,iOS,Seoul,Organic,Plus,2024-03-31,0,0
3781,2023-11-08,Web,Seoul,Organic,Plus,2024-03-27,0,0
3782,2024-07-20,iOS,Gyeonggi,Referral,Plus,2024-12-12,0,0
3783,2023-09-29,Android,Other,Organic,Plus,2024-03-13,0,0
3784,2023-09-26,iOS,Gyeonggi,Paid,Free,,0,0
3785,2023-07-10,iOS,Gyeonggi,Organic,Free,,0,0
3786,2024-10-22,iOS,Gyeonggi,Paid,Free,,0,0
3787,2024-07-16,iOS,Gyeonggi,Paid,Plus,2024-09-07,0,0
3788,2024-01-31,Android,Gyeonggi,Organic,Plus,2024-03-22,0,0
3789,2024-06-21,Android,Seoul,Paid,Free,,0,0
3790,2024-04-02,Web,Other,Organic,Premium,2024-05-26,0,0
3791,2024-07-08,iOS,Gyeonggi,Organic,Plus,2024-08-19,0,0
3792,2023-09-28,Android,Gyeonggi,Paid,Premium,2023-12-04,0,0
3793,2022-05-21,Web,Other,Paid,Free,,0,0
3794,2023-12-08,Android,Gyeonggi,Organic,Plus,2024-02-28,0,0
3795,2024-08-29,Android,Seoul,Paid,Plus,2025-01-01,0,0
3796,2023-09-14,iOS,Gyeonggi,Organic,Premium,2023-11-11,0,0
3797,2022-04-04,Android,Gyeonggi,Referral,Free,,0,0
3798,2024-09-01,Web,Other,Organic,Plus,2024-12-02,0,0
3799,2024-12-10,Android,Gyeonggi,Referral,Free,,1,0
3800,2024-05-12,Android,Seoul,Organic,Free,,0,0
3801,2024-07-22,iOS,Seoul,Paid,Free,,0,0
3802,2024-05-31,Web,Seoul,Organic,Free,,0,0
3803,2024-10-04,iOS,Gyeonggi,Referral,Free,,0,0
3804,2024-04-20,Web,Gyeonggi,Paid,Free,,0,0
3805,2022-01-25,iOS,Seoul,Organic,Free,,0,0
3806,2024-07-15,Android,Seoul,Organic,Free,,0,0
3807,2024-03-08,iOS,Seoul,Organic,Premium,2024-04-21,0,0
3808,2024-05-15,iOS,Gyeonggi,Organic,Free,,0,0
3809,2024-10-26,iOS,Seoul,Paid,Free,,0,0
3810,2024-11-12,Android,Seoul,Organic,Premium,2024-12-23,0,0
3811,2024-07-02,Web,Other,Paid,Free,,0,0
3812,2023-03-05,iOS,Seoul,Organic,Plus,2023-06-20,0,0
3813,2023-08-20,iOS,Gyeonggi,Paid,Free,,0,0
3814,2023-08-29,iOS,Seoul,Organic,Free,,0,0
3815,2023-05-06,iOS,Gyeonggi,Organic,Plus,2023-08-23,0,0
3816,2024-03-23,iOS,Other,Organic,Free,,0,0
3817,2024-09-24,iOS,Gyeonggi,Paid,Plus,2025-01-01,0,0
3818,2023-12-11,iOS,Seoul,Paid,Free,,0,0
3819,2023-11-12,Web,Seoul,Organic,Plus,2024-03-16,0,0
3820,2023-12-12,iOS,Seoul,Organic,Free,,0,0
3821,2022-11-21,Android,Other,Organic,Plus,2023-01-16,0,0
3822,2024-03-31,Android,Gyeonggi,Paid,Free,,0,0
3823,2022-12-11,Android,Gyeonggi,Organic,Plus,2023-03-11,0,0
3824,2023-03-12,Android,Gyeonggi,Organic,Free,,0,0
3825,2024-04-10,Web,Gyeonggi,Paid,Free,,0,0
3826,2022-04-17,iOS,Seoul,Paid,Free,,0,0
3827,2024-11-02,iOS,Other,Organic,Free,,0,0
3828,2024-02-03,Android,Other,Organic,Plus,2024-05-09,0,0
3829,2024-08-13,Android,Gyeonggi,Paid,Free,,0,0
3830,2022-08-13,Android,Gyeonggi,Paid,Free,,0,0
3831,2022-06-11,Android,Other,Organic,Free,,0,0
3832,2023-11-06,Web,Gyeonggi,Referral,Plus,2024-04-01,0,0
3833,2024-02-12,Android,Gyeonggi,Paid,Plus,2024-07-07,0,0
3834,2024-10-14,iOS,Seoul,Organic,Free,,0,0
3835,2024-09-12,Android,Gyeonggi,Organic,Free,,0,0
3836,2023-09-18,iOS,Gyeonggi,Referral,Free,,0,0
3837,2023-09-11,iOS,Other,Organic,Free,,0,0
3838,2023-10-27,iOS,Other,Organic,Free,,0,0
3839,2024-04-29,Web,Other,Paid,Free,,0,0
3840,2023-05-06,Android,Seoul,Organic,Free,,0,0
3841,2022-08-19,iOS,Gyeonggi,Organic,Free,,0,0
3842,2023-09-20,Web,Seoul,Paid,Free,,0,0
3843,2024-03-22,Web,Other,Organic,Free,,0,0
3844,2024-02-25,Web,Gyeonggi,Paid,Plus,2024-05-22,0,0
3845,2024-09-27,iOS,Seoul,Organic,Free,,0,0
3846,2022-04-12,iOS,Gyeonggi,Organic,Plus,2022-09-22,0,0
3847,2024-08-23,iOS,Other,Referral,Free,,0,0
3848,2023-03-13,Web,Other,Organic,Free,,0,0
3849,2023-09-08,Android,Gyeonggi,Organic,Free,,0,0
3850,2024-11-24,iOS,Other,Referral,Free,,0,0
3851,2023-09-16,Web,Seoul,Organic,Plus,2024-01-05,0,0
3852,2024-06-16,Android,Other,Organic,Plus,2024-08-06,0,0
3853,2022-02-24,Android,Other,Organic,Plus,2022-05-06,0,0
3854,2022-12-06,Android,Other,Paid,Free,,0,0
3855,2024-11-01,Android,Gyeonggi,Organic,Free,,0,0
3856,2024-11-21,Android,Gyeonggi,Paid,Plus,2025-01-01,0,0
3857,2024-09-09,iOS,Gyeonggi,Organic,Free,,0,0
3858,2023-03-28,iOS,Other,Paid,Free,,0,0
3859,2023-09-18,iOS,Other,Organic,Free,,0,0
3860,2022-06-20,Web,Gyeonggi,Organic,Premium,2022-08-18,0,0
3861,2022-05-30,Web,Seoul,Organic,Premium,2022-07-17,0,0
3862,2023-06-21,Android,Other,Organic,Plus,2023-11-19,0,0
3863,2024-06-13,iOS,Seoul,Organic,Plus,2024-07-28,0,0
3864,2023-10-12,iOS,Other,Paid,Free,,0,0
3865,2023-01-26,Android,Gyeonggi,Paid,Free,,0,0
3866,2024-10-22,Android,Other,Organic,Free,,0,0
3867,2023-07-31,iOS,Other,Paid,Free,,0,0
3868,2024-04-19,iOS,Gyeonggi,Paid,Free,,0,0
3869,2023-06-22,Android,Other,Organic,Plus,2023-09-30,0,0
3870,2022-03-09,Android,Seoul,Paid,Free,,0,0
3871,2022-01-29,Android,Seoul,Organic,Free,,0,0
3872,2022-03-13,Android,Gyeonggi,Organic,Plus,2022-05-13,0,0
3873,2023-04-19,Android,Seoul,Organic,Free,,0,0
3874,2022-09-08,Android,Seoul,Organic,Premium,2022-10-18,0,0
3875,2023-10-20,iOS,Seoul,Paid,Free,,0,0
3876,2024-04-13,iOS,Seoul,Organic,Premium,2024-05-02,0,0
3877,2023-11-08,Android,Other,Paid,Plus,2024-02-09,0,0
3878,2023-11-18,Android,Seoul,Organic,Free,,0,0
3879,2023-09-18,Android,Seoul,Organic,Free,,0,0
3880,2024-11-26,Web,Seoul,Paid,Free,,0,0
3881,2024-12-02,Android,Seoul,Organic,Free,,0,0
3882,2024-04-09,iOS,Seoul,Paid,Free,,0,0
3883,2024-07-20,Android,Seoul,Organic,Plus,2024-11-23,0,0
3884,2022-03-17,Android,Gyeonggi,Paid,Premium,2022-06-02,0,1
3885,2024-07-02,iOS,Other,Organic,Free,,0,0
3886,2024-12-23,iOS,Seoul,Referral,Free,,1,0
3887,2024-02-17,Web,Seoul,Paid,Free,,0,0
3888,2023-09-15,Android,Other,Paid,Free,,0,0
3889,2022-05-11,iOS,Seoul,Organic,Free,,0,0
3890,2022-05-02,iOS,Gyeonggi,Paid,Free,,0,0
3891,2022-10-07,iOS,Other,Referral,Free,,0,0
3892,2023-10-03,Android,Gyeonggi,Organic,Free,,0,0
3893,2023-07-04,Android,Seoul,Organic,Plus,2023-11-17,0,0
3894,2024-09-01,Android,Gyeonggi,Organic,Free,,0,0
3895,2024-06-12,Web,Other,Paid,Free,,0,0
3896,2023-08-04,Android,Seoul,Organic,Free,,0,0
3897,2022-08-07,Web,Gyeonggi,Paid,Free,,0,0
3898,2023-02-26,iOS,Gyeonggi,Organic,Plus,2023-05-01,0,0
3899,2024-12-08,iOS,Gyeonggi,Organic,Free,,1,0
3900,2022-08-08,iOS,Other,Organic,Premium,2022-09-24,0,0
3901,2023-04-08,iOS,Other,Organic,Plus,2023-07-17,0,0
3902,2023-02-16,Android,Other,Paid,Plus,2023-08-01,0,0
3903,2022-11-23,Android,Seoul,Organic,Free,,0,0
3904,2023-08-26,iOS,Seoul,Organic,Free,,0,1
3905,2023-10-23,iOS,Other,Organic,Free,,0,0
3906,2024-01-23,Android,Other,Organic,Plus,2024-05-10,0,0
3907,2023-02-18,Android,Other,Referral,Free,,0,0
3908,2024-01-23,Android,Gyeonggi,Organic,Free,,0,0
3909,2024-04-09,Android,Seoul,Paid,Plus,2024-07-16,0,0
3910,2024-11-30,iOS,Seoul,Organic,Premium,2025-01-01,0,0
3911,2023-10-20,iOS,Seoul,Organic,Plus,2023-12-04,0,0
3912,2022-03-10,Android,Gyeonggi,Paid,Free,,0,0
3913,2024-12-04,iOS,Seoul,Referral,Plus,2025-01-01,1,0
3914,2023-01-20,Android,Gyeonggi,Organic,Plus,2023-02-27,0,0
3915,2024-05-21,Android,Other,Paid,Premium,2024-07-30,0,0
3916,2022-12-27,Android,Other,Organic,Free,,0,0
3917,2024-12-10,Android,Other,Paid,Free,,1,0
3918,2022-11-17,iOS,Other,Paid,Free,,0,0
3919,2024-08-17,Android,Other,Organic,Premium,2024-10-06,0,0
3920,2024-05-18,Android,Gyeonggi,Organic,Free,,0,0
3921,2024-06-15,Android,Other,Organic,Free,,0,0
3922,2023-09-10,iOS,Seoul,Paid,Free,,0,0
3923,2024-09-01,Android,Other,Referral,Free,,0,0
3924,2024-11-04,Web,Seoul,Paid,Free,,0,0
3925,2022-10-25,iOS,Other,Organic,Free,,0,0
3926,2024-09-29,iOS,Seoul,Organic,Premium,2024-11-12,0,0
3927,2024-04-23,iOS,Seoul,Paid,Free,,0,0
3928,2023-08-10,Android,Other,Organic,Free,,0,0
3929,2023-04-22,Android,Gyeonggi,Organic,Free,,0,0
3930,2024-04-15,Android,Seoul,Paid,Plus,2024-07-11,0,0
3931,2024-06-08,Android,Other,Organic,Free,,0,0
3932,2022-10-19,Web,Gyeonggi,Organic,Free,,0,0
3933,2022-12-17,Android,Gyeonggi,Paid,Free,,0,0
3934,2022-09-27,iOS,Other,Organic,Free,,0,0
3935,2024-06-16,Android,Seoul,Organic,Plus,2024-08-24,0,0
3936,2023-11-09,iOS,Other,Paid,Free,,0,0
3937,2023-11-14,iOS,Gyeonggi,Paid,Free,,0,0
3938,2024-04-16,Android,Seoul,Organic,Premium,2024-06-03,0,0
3939,2023-09-02,Android,Other,Organic,Free,,0,0
3940,2022-04-13,Android,Other,Organic,Free,,0,0
3941,2024-12-18,Web,Seoul,Organic,Plus,2025-01-01,1,0
3942,2024-01-09,Android,Gyeonggi,Organic,Plus,2024-06-11,0,0
3943,2023-11-02,Web,Gyeonggi,Referral,Plus,2024-01-24,0,0
3944,2023-09-04,Android,Gyeonggi,Organic,Free,,0,0
3945,2022-05-25,iOS,Other,Organic,Free,,0,0
3946,2024-08-08,Android,Other,Organic,Free,,0,0
3947,2023-02-19,Android,Seoul,Paid,Free,,0,0
3948,2024-01-03,Android,Seoul,Paid,Free,,0,0
3949,2024-07-22,Web,Other,Paid,Plus,2025-01-01,0,0
3950,2024-10-17,Android,Other,Organic,Free,,0,0
3951,2022-03-14,iOS,Seoul,Organic,Premium,2022-05-11,0,0
3952,2024-09-20,iOS,Other,Organic,Free,,0,0
3953,2024-01-29,iOS,Other,Organic,Free,,0,0
3954,2023-09-12,iOS,Seoul,Organic,Free,,0,0
3955,2024-05-24,iOS,Gyeonggi,Paid,Free,,0,0
3956,2024-10-17,Android,Other,Organic,Free,,0,0
3957,2024-02-21,Android,Other,Paid,Free,,0,0
3958,2024-07-21,Android,Other,Paid,Free,,0,0
3959,2024-10-24,iOS,Other,Referral,Free,,0,0
3960,2022-07-12,iOS,Gyeonggi,Organic,Free,,0,0
3961,2024-03-02,Android,Other,Organic,Plus,2024-04-12,0,0
3962,2024-04-20,iOS,Gyeonggi,Organic,Free,,0,0
3963,2024-12-11,Web,Seoul,Organic,Premium,2025-01-01,1,0
3964,2023-10-10,Android,Seoul,Organic,Free,,0,0
3965,2024-11-15,iOS,Seoul,Paid,Free,,0,0
3966,2024-07-03,Android,Gyeonggi,Organic,Free,,0,0
3967,2024-06-28,iOS,Gyeonggi,Paid,Plus,2024-11-19,0,0
3968,2023-10-04,Android,Other,Organic,Free,,0,0
3969,2024-02-01,iOS,Seoul,Referral,Free,,0,0
3970,2022-03-30,Android,Seoul,Organic,Plus,2022-09-11,0,0
3971,2023-11-26,Android,Other,Referral,Free,,0,0
3972,2024-12-09,Android,Seoul,Organic,Free,,1,0
3973,2023-09-05,iOS,Other,Organic,Free,,0,0
3974,2024-05-24,Android,Seoul,Paid,Free,,0,0
3975,2023-10-26,Android,Gyeonggi,Organic,Free,,0,0
3976,2023-08-29,Android,Seoul,Referral,Free,,0,0
3977,2023-11-09,Web,Seoul,Organic,Plus,2024-02-19,0,0
3978,2024-07-22,iOS,Other,Paid,Free,,0,0
3979,2023-09-14,Android,Other,Organic,Plus,2023-10-14,0,0
3980,2024-07-16,iOS,Seoul,Paid,Free,,0,0
3981,2022-03-29,iOS,Other,Organic,Plus,2022-05-25,0,0
3982,2023-06-24,iOS,Gyeonggi,Referral,Free,,0,0
3983,2022-01-31,Android,Gyeonggi,Organic,Free,,0,0
3984,2024-04-08,Android,Other,Paid,Free,,0,0
3985,2024-06-28,Android,Other,Referral,Free,,0,0
3986,2022-01-29,iOS,Gyeonggi,Organic,Free,,0,0
3987,2023-08-22,Android,Gyeonggi,Organic,Free,,0,0
3988,2024-03-05,iOS,Gyeonggi,Paid,Free,,0,0
3989,2023-10-22,Android,Gyeonggi,Organic,Plus,2024-04-01,0,0
3990,2022-02-10,iOS,Gyeonggi,Organic,Free,,0,0
3991,2023-08-18,iOS,Gyeonggi,Organic,Plus,2023-10-31,0,0
3992,2023-04-02,Android,Seoul,Paid,Free,,0,0
3993,2023-02-21,Web,Other,Organic,Plus,2023-05-02,0,0
3994,2022-11-26,iOS,Seoul,Organic,Free,,0,0
3995,2022-05-07,Android,Gyeonggi,Organic,Free,,0,0
3996,2022-12-13,iOS,Other,Paid,Plus,2023-04-08,0,0
3997,2022-06-10,Web,Gyeonggi,Paid,Plus,2022-07-17,0,0
3998,2023-12-18,iOS,Seoul,Paid,Free,,0,0
3999,2024-04-17,Android,Gyeonggi,Paid,Free,,0,0
4000,2024-02-29,iOS,Other,Organic,Premium,2024-03-31,0,0
4001,2024-10-24,Web,Seoul,Organic,Plus,2025-01-01,0,0
4002,2022-07-13,Android,Gyeonggi,Paid,Premium,2022-10-01,0,0
4003,2023-09-09,iOS,Seoul,Paid,Free,,0,0
4004,2024-12-09,Android,Gyeonggi,Paid,Free,,1,0
4005,2024-07-11,iOS,Seoul,Paid,Free,,0,0
4006,2024-01-20,iOS,Other,Paid,Free,,0,0
4007,2023-05-29,iOS,Gyeonggi,Paid,Premium,2023-08-22,0,0
4008,2022-06-30,iOS,Gyeonggi,Organic,Free,,0,0
4009,2023-11-27,Android,Other,Organic,Free,,0,0
4010,2024-12-02,Android,Other,Organic,Free,,0,0
4011,2024-01-15,iOS,Seoul,Organic,Free,,0,0
4012,2024-05-12,Web,Gyeonggi,Organic,Plus,2024-09-11,0,0
4013,2023-07-22,Android,Gyeonggi,Paid,Free,,0,0
4014,2024-05-02,iOS,Other,Organic,Free,,0,1
4015,2023-04-27,iOS,Gyeonggi,Organic,Free,,0,0
4016,2022-08-29,iOS,Gyeonggi,Paid,Free,,0,0
4017,2024-12-08,Android,Other,Organic,Free,,1,0
4018,2024-09-10,Android,Other,Organic,Free,,0,0
4019,2022-02-25,Web,Gyeonggi,Organic,Free,,0,0
4020,2023-01-18,iOS,Seoul,Paid,Premium,2023-02-27,0,0
4021,2024-10-08,Web,Other,Paid,Free,,0,0
4022,2023-11-28,iOS,Seoul,Organic,Free,,0,0
4023,2024-02-19,Android,Other,Referral,Free,,0,0
4024,2023-07-27,Web,Seoul,Organic,Free,,0,0
4025,2024-04-21,Android,Other,Referral,Free,,0,0
4026,2023-02-18,Android,Other,Organic,Free,,0,0
4027,2024-07-17,iOS,Other,Paid,Free,,0,0
4028,2024-05-14,Web,Other,Paid,Free,,0,0
